,id,price,distance,address
27284,13643,"£415,000",0.3,Catford Bridge
27285,13643,"£415,000",0.3,Catford
27286,13644,"£450,000",0.4,Kidbrooke
27287,13644,"£450,000",0.9,Lee (London)
27288,13645,"£465,000",0.4,Kidbrooke
27289,13645,"£465,000",0.9,Lee (London)
27290,13646,"£462,000",0.1,Kidbrooke
27291,13646,"£462,000",0.9,Blackheath
27292,13647,"£1,500,000",0.3,Westcombe Park
27293,13647,"£1,500,000",0.7,Maze Hill
27294,13648,"£269,950",0.5,Hither Green
27295,13648,"£269,950",0.7,Blackheath
27296,13649,"£550,000",0.5,Westcombe Park
27297,13649,"£550,000",0.7,Charlton
27298,13650,"£325,000",0.5,Forest Hill
27299,13650,"£325,000",1.0,Honor Oak Park
27300,13651,"£450,000",0.6,Grove Park
27301,13651,"£450,000",1.2,Beckenham Hill
27302,13652,"£385,000",0.3,Brockley
27303,13652,"£385,000",0.5,Crofton Park
27304,13653,"£280,000",0.1,Lewisham
27305,13653,"£280,000",0.1,Lewisham
27306,13654,"£275,000",0.6,Lee (London)
27307,13654,"£275,000",0.8,Grove Park
27308,13655,"£315,000",0.3,Catford
27309,13655,"£315,000",0.4,Catford Bridge
27310,13656,"£315,000",0.1,Lewisham
27311,13656,"£315,000",0.1,Elverson Road
27312,13657,"£275,000",0.3,St Johns (London)
27313,13657,"£275,000",0.4,New Cross
27314,13658,"£400,000",0.3,Bellingham
27315,13658,"£400,000",0.4,Beckenham Hill
27316,13659,"£335,000",0.3,Deptford Bridge
27317,13659,"£335,000",0.3,New Cross
27318,13660,"£600,000",0.2,Deptford Bridge
27319,13660,"£600,000",0.2,St Johns (London)
27320,13661,"£395,000",0.1,Elverson Road
27321,13661,"£395,000",0.2,Lewisham
27322,13662,"£215,000",0.3,Deptford
27323,13662,"£215,000",0.3,New Cross
27324,13663,"£425,000",0.2,Penge West
27325,13663,"£425,000",0.3,Penge East
27326,13664,"£360,000",0.4,Kidbrooke
27327,13664,"£360,000",0.9,Lee (London)
27328,13665,"£475,000",0.3,Lewisham
27329,13665,"£475,000",0.3,Lewisham
27330,13666,"£400,000",0.8,Bellingham
27331,13666,"£400,000",0.9,Hither Green
27332,13667,"£325,000",0.4,Lower Sydenham
27333,13667,"£325,000",0.5,Sydenham (London)
27334,13668,"£575,000",0.2,Nunhead
27335,13668,"£575,000",0.5,Queens Road (Peckham)
27336,13669,"£350,000",0.5,Queens Road (Peckham)
27337,13669,"£350,000",0.5,New Cross Gate
27338,13670,"£1,595,000",0.3,Forest Hill
27339,13670,"£1,595,000",0.5,Sydenham (London)
27340,13671,"£152,000",0.2,Deptford Bridge
27341,13671,"£152,000",0.2,Elverson Road
27342,13672,"£310,000",0.1,Forest Hill
27343,13672,"£310,000",0.8,Sydenham (London)
27344,13673,"£350,000",0.5,Blackheath
27345,13673,"£350,000",0.6,Hither Green
27346,13674,"£350,000",0.4,Queens Road (Peckham)
27347,13674,"£350,000",0.5,New Cross Gate
27348,13675,"£399,950",0.3,Brockley
27349,13675,"£399,950",0.4,St Johns (London)
27350,13676,"£650,000",0.6,Westcombe Park
27351,13676,"£650,000",0.7,Maze Hill
27352,13677,"£390,000",0.3,New Cross Gate
27353,13677,"£390,000",0.3,New Cross Gate
27354,13678,"£39,999",0.8,Lee (London)
27355,13678,"£39,999",0.9,Grove Park
27356,13679,"£475,000",0.2,Lower Sydenham
27357,13679,"£475,000",0.8,New Beckenham
27358,13680,"£945,000",0.4,Blackheath
27359,13680,"£945,000",0.7,Hither Green
27360,13681,"£475,000",0.2,Westcombe Park
27361,13681,"£475,000",0.5,Maze Hill
27362,13682,"£300,000",0.3,Lee (London)
27363,13682,"£300,000",0.6,Hither Green
27364,13683,"£450,000",0.3,Hither Green
27365,13683,"£450,000",0.4,Lee (London)
27366,13684,"£450,000",0.5,Honor Oak Park
27367,13684,"£450,000",0.6,Forest Hill
27368,13685,"£295,000",0.3,Lower Sydenham
27369,13685,"£295,000",0.6,Bellingham
27370,13686,"£410,000",0.3,Surrey Quays
27371,13686,"£410,000",0.3,Surrey Quays
27372,13687,"£295,000",0.3,Lower Sydenham
27373,13687,"£295,000",0.5,Beckenham Hill
27374,13688,"£319,950",0.4,Westcombe Park
27375,13688,"£319,950",0.7,Maze Hill
27376,13689,"£529,999",0.3,New Cross
27377,13689,"£529,999",0.3,New Cross
27378,13690,"£385,000",0.4,Forest Hill
27379,13690,"£385,000",0.8,Honor Oak Park
27380,13691,"£1,000,000",0.1,Blackheath
27381,13691,"£1,000,000",0.9,Lewisham
27382,13692,"£400,000",0.5,Crystal Palace
27383,13692,"£400,000",0.6,Sydenham (London)
27384,13693,"£425,000",0.4,Forest Hill
27385,13693,"£425,000",0.8,Honor Oak Park
27386,13694,"£365,000",0.1,Catford
27387,13694,"£365,000",0.2,Catford Bridge
27388,13695,"£340,000",1.0,Kidbrooke
27389,13695,"£340,000",1.1,Eltham
27390,13696,"£225,000",0.5,Queens Road (Peckham)
27391,13696,"£225,000",0.6,South Bermondsey
27392,13697,"£270,000",0.1,Sydenham (London)
27393,13697,"£270,000",0.6,Penge East
27394,13698,"£725,000",0.3,Masthouse Terrace Pier
27395,13698,"£725,000",0.4,Deptford
27396,13699,"£410,000",0.4,Sydenham (London)
27397,13699,"£410,000",0.7,Penge West
27398,13700,"£300,000",0.6,Catford Bridge
27399,13700,"£300,000",0.6,Catford
27400,13701,"£299,950",0.3,Surrey Quays
27401,13701,"£299,950",0.4,Surrey Quays
27402,13702,"£350,000",0.5,Sydenham (London)
27403,13702,"£350,000",0.7,Penge West
27404,13703,"£250,000",0.5,Westcombe Park
27405,13703,"£250,000",0.8,Maze Hill
27406,13704,"£875,000",0.3,Honor Oak Park
27407,13704,"£875,000",0.6,Forest Hill
27408,13705,"£485,000",0.1,Penge East
27409,13705,"£485,000",0.4,Penge West
27410,13706,"£270,000",0.1,Lower Sydenham
27411,13706,"£270,000",0.6,New Beckenham
27412,13707,"£260,000",0.3,St Johns (London)
27413,13707,"£260,000",0.4,Deptford Bridge
27414,13708,"£340,000",0.1,Lewisham
27415,13708,"£340,000",0.1,Lewisham
27416,13709,"£400,000",0.2,St Johns (London)
27417,13709,"£400,000",0.3,Elverson Road
27418,13710,"£264,950",0.3,Lee (London)
27419,13710,"£264,950",0.8,Hither Green
27420,13711,"£250,000",0.1,Lewisham
27421,13711,"£250,000",0.2,Lewisham
27422,13712,"£250,000",0.1,Lewisham
27423,13712,"£250,000",0.2,Lewisham
27424,13713,"£300,000",0.4,Lower Sydenham
27425,13713,"£300,000",0.5,Sydenham (London)
27426,13714,"£700,000",0.1,Deptford
27427,13714,"£700,000",0.4,New Cross
27428,13715,"£600,000",0.4,Greenland Pier
27429,13715,"£600,000",0.4,Surrey Quays
27430,13716,"£325,000",0.4,Sydenham (London)
27431,13716,"£325,000",0.7,Forest Hill
27432,13717,"£375,000",0.6,Honor Oak Park
27433,13717,"£375,000",0.6,Forest Hill
27434,13718,"£975,000",0.4,Honor Oak Park
27435,13718,"£975,000",0.4,Crofton Park
27436,13719,"£720,000",0.5,Deptford
27437,13719,"£720,000",0.5,New Cross
27438,13720,"£400,000",0.5,Lewisham
27439,13720,"£400,000",0.5,Lewisham
27440,13721,"£340,000",0.4,Hither Green
27441,13721,"£340,000",0.6,Ladywell
27442,13722,"£375,000",0.5,Catford
27443,13722,"£375,000",0.6,Catford Bridge
27444,13723,"£555,000",0.3,Greenland Pier
27445,13723,"£555,000",0.5,Surrey Quays
27446,13724,"£425,000",0.2,Greenland Pier
27447,13724,"£425,000",0.5,Surrey Quays
27448,13725,"£440,000",0.4,Ladywell
27449,13725,"£440,000",0.4,Lewisham
27450,13726,"£475,000",0.8,Westcombe Park
27451,13726,"£475,000",0.8,Charlton
27452,13727,"£1,195,000",0.4,Blackheath
27453,13727,"£1,195,000",0.6,Kidbrooke
27454,13728,"£375,000",0.0,Sydenham (London)
27455,13728,"£375,000",0.5,Penge East
27456,13729,"£315,000",0.1,Lewisham
27457,13729,"£315,000",0.1,Elverson Road
27458,13730,"£390,000",0.2,Masthouse Terrace Pier
27459,13730,"£390,000",0.4,Deptford
27460,13731,"£375,000",0.2,Masthouse Terrace Pier
27461,13731,"£375,000",0.4,Deptford
27462,13732,"£270,000",0.3,Lower Sydenham
27463,13732,"£270,000",0.5,Beckenham Hill
27464,13733,"£415,000",0.5,Grove Park
27465,13733,"£415,000",0.8,Sundridge Park
27466,13734,"£575,000",0.4,Greenland Pier
27467,13734,"£575,000",0.4,Surrey Quays
27468,13735,"£585,000",0.3,Greenland Pier
27469,13735,"£585,000",0.4,Surrey Quays
27470,13736,"£250,000",0.1,Lewisham
27471,13736,"£250,000",0.1,Elverson Road
27472,13737,"£650,000",0.2,Cutty Sark
27473,13737,"£650,000",0.3,Greenwich Pier
27474,13738,"£329,995",0.5,Grove Park
27475,13738,"£329,995",1.1,Lee (London)
27476,13739,"£540,000",0.3,St Johns (London)
27477,13739,"£540,000",0.4,Brockley
27478,13740,"£400,000",0.3,Westcombe Park
27479,13740,"£400,000",0.7,Maze Hill
27480,13741,"£179,995",0.6,Hither Green
27481,13741,"£179,995",0.8,Lee (London)
27482,13742,"£350,000",0.6,Kidbrooke
27483,13742,"£350,000",1.1,Charlton
27484,13743,"£525,000",0.2,Kidbrooke
27485,13743,"£525,000",0.7,Blackheath
27486,13744,"£1,750,000",0.1,Forest Hill
27487,13744,"£1,750,000",0.8,Honor Oak Park
27488,13745,"£700,000",0.4,Nunhead
27489,13745,"£700,000",0.4,New Cross Gate
27490,13746,"£1,900,000",0.4,Blackheath
27491,13746,"£1,900,000",0.7,Hither Green
27492,13747,"£350,000",0.1,Lewisham
27493,13747,"£350,000",0.1,Lewisham
27494,13748,"£350,000",0.1,Lewisham
27495,13748,"£350,000",0.1,Lewisham
27496,13749,"£210,000",0.3,Ladywell
27497,13749,"£210,000",0.6,Hither Green
27498,13750,"£350,000",0.4,Sydenham (London)
27499,13750,"£350,000",0.6,Forest Hill
27500,13751,"£350,000",0.0,Deptford Bridge
27501,13751,"£350,000",0.4,St Johns (London)
27502,13752,"£275,000",0.6,Honor Oak Park
27503,13752,"£275,000",0.7,Forest Hill
27504,13753,"£140,000",0.3,Sydenham (London)
27505,13753,"£140,000",0.7,Forest Hill
27506,13754,"£335,000",0.6,Catford
27507,13754,"£335,000",0.6,Bellingham
27508,13755,"£775,000",0.2,Sydenham (London)
27509,13755,"£775,000",0.4,Penge East
27510,13756,"£425,000",0.2,New Cross
27511,13756,"£425,000",0.2,New Cross
27512,13757,"£585,000",0.4,Blackheath
27513,13757,"£585,000",0.6,Lewisham
27514,13758,"£425,000",0.3,Brockley
27515,13758,"£425,000",0.4,St Johns (London)
27516,13759,"£265,000",0.3,New Cross
27517,13759,"£265,000",0.3,New Cross
27518,13760,"£850,000",0.2,Lewisham
27519,13760,"£850,000",0.2,Lewisham
27520,13761,"£450,000",0.6,Catford
27521,13761,"£450,000",0.6,Catford Bridge
27522,13762,"£400,000",0.2,Lewisham
27523,13762,"£400,000",0.3,Lewisham
27524,13763,"£210,000",0.5,South Bermondsey
27525,13763,"£210,000",0.6,New Cross Gate
27526,13764,"£350,000",0.1,Lewisham
27527,13764,"£350,000",0.1,Lewisham
27528,13765,"£475,000",0.3,Masthouse Terrace Pier
27529,13765,"£475,000",0.4,Deptford
27530,13766,"£420,000",0.2,Brockley
27531,13766,"£420,000",0.5,Crofton Park
27532,13767,"£325,000",0.2,New Cross
27533,13767,"£325,000",0.2,New Cross
27534,13768,"£675,000",0.5,Forest Hill
27535,13768,"£675,000",0.6,Sydenham (London)
27536,13769,"£1,750,000",0.1,Forest Hill
27537,13769,"£1,750,000",0.8,Honor Oak Park
27538,13770,"£220,000",0.5,Sydenham Hill
27539,13770,"£220,000",0.6,Gipsy Hill
27540,13771,"£340,000",0.2,Deptford Bridge
27541,13771,"£340,000",0.3,Deptford
27542,13772,"£300,000",0.5,Sydenham (London)
27543,13772,"£300,000",0.6,Crystal Palace
27544,13773,"£390,000",0.3,Masthouse Terrace Pier
27545,13773,"£390,000",0.4,Deptford
27546,13774,"£270,000",0.6,Hither Green
27547,13774,"£270,000",0.6,Lee (London)
27548,13775,"£350,000",0.1,Deptford
27549,13775,"£350,000",0.2,New Cross
27550,13776,"£465,000",0.7,Westcombe Park
27551,13776,"£465,000",0.9,Blackheath
27552,13777,"£590,000",0.3,Masthouse Terrace Pier
27553,13777,"£590,000",0.4,Deptford
27554,13778,"£375,000",0.2,Sydenham (London)
27555,13778,"£375,000",0.4,Penge East
27556,13779,"£1,000,000",0.7,Kidbrooke
27557,13779,"£1,000,000",0.8,Blackheath
27558,13780,"£525,000",0.4,Lee (London)
27559,13780,"£525,000",0.6,Hither Green
27560,13781,"£690,000",0.4,Sydenham Hill
27561,13781,"£690,000",0.8,Gipsy Hill
27562,13782,"£600,000",0.5,Sydenham (London)
27563,13782,"£600,000",0.7,Sydenham Hill
27564,13783,"£350,000",0.5,Crystal Palace
27565,13783,"£350,000",0.6,Sydenham (London)
27566,13784,"£380,000",0.4,Kidbrooke
27567,13784,"£380,000",0.9,Lee (London)
27568,13785,"£740,000",0.3,Deptford
27569,13785,"£740,000",0.3,Greenwich
27570,13786,"£535,000",0.1,Kidbrooke
27571,13786,"£535,000",0.8,Blackheath
27572,13787,"£310,000",0.4,Kidbrooke
27573,13787,"£310,000",0.9,Eltham
27574,13788,"£575,000",0.1,Blackheath
27575,13788,"£575,000",0.9,Lewisham
27576,13789,"£400,000",0.3,Greenland Pier
27577,13789,"£400,000",0.5,Masthouse Terrace Pier
27578,13790,"£625,000",0.3,Deptford
27579,13790,"£625,000",0.3,Greenwich
27580,13791,"£350,000",0.1,Lewisham
27581,13791,"£350,000",0.1,Lewisham
27582,13792,"£350,000",0.2,New Cross Gate
27583,13792,"£350,000",0.2,New Cross Gate
27584,13793,"£285,000",0.4,Lee (London)
27585,13793,"£285,000",0.7,Kidbrooke
27586,13794,"£320,000",0.2,Bellingham
27587,13794,"£320,000",0.5,Beckenham Hill
27588,13795,"£695,000",0.2,Grove Park
27589,13795,"£695,000",1.1,Mottingham
27590,13796,"£315,000",0.9,Kidbrooke
27591,13796,"£315,000",1.1,Eltham
27592,13797,"£295,000",0.3,Surrey Quays
27593,13797,"£295,000",0.3,Surrey Quays
27594,13798,"£800,000",0.2,Masthouse Terrace Pier
27595,13798,"£800,000",0.4,Deptford
27596,13799,"£709,000",0.3,Masthouse Terrace Pier
27597,13799,"£709,000",0.4,Deptford
27598,13800,"£700,000",0.3,Kidbrooke
27599,13800,"£700,000",0.7,Blackheath
27600,13801,"£535,000",0.1,Kidbrooke
27601,13801,"£535,000",0.8,Blackheath
27602,13802,"£375,000",0.0,Sydenham (London)
27603,13802,"£375,000",0.5,Penge East
27604,13803,"£650,000",0.4,New Cross
27605,13803,"£650,000",0.4,St Johns (London)
27606,13804,"£220,000",0.3,Grove Park
27607,13804,"£220,000",1.1,Mottingham
27608,13805,"£295,000",0.3,Surrey Quays
27609,13805,"£295,000",0.3,Surrey Quays
27610,13806,"£425,000",0.2,Westcombe Park
27611,13806,"£425,000",0.5,Maze Hill
27612,13807,"£365,000",0.1,Catford Bridge
27613,13807,"£365,000",0.1,Catford
27614,13808,"£300,000",0.3,Bellingham
27615,13808,"£300,000",0.5,Catford
27616,13809,"£225,000",0.4,Forest Hill
27617,13809,"£225,000",0.5,Sydenham (London)
27618,13810,"£270,000",0.5,New Cross Gate
27619,13810,"£270,000",0.5,New Cross Gate
27620,13811,"£725,000",0.4,New Cross Gate
27621,13811,"£725,000",0.4,New Cross Gate
27622,13812,"£375,000",0.3,New Cross Gate
27623,13812,"£375,000",0.3,New Cross Gate
27624,13813,"£325,000",0.6,Sydenham (London)
27625,13813,"£325,000",0.7,Forest Hill
27626,13814,"£400,000",0.3,Sydenham (London)
27627,13814,"£400,000",0.4,Penge East
27628,13815,"£199,500",0.3,Sydenham (London)
27629,13815,"£199,500",0.7,Forest Hill
27630,13816,"£415,000",0.2,Masthouse Terrace Pier
27631,13816,"£415,000",0.4,Deptford
27632,13817,"£365,000",0.3,Hither Green
27633,13817,"£365,000",0.6,Ladywell
27634,13818,"£495,000",0.2,Greenwich
27635,13818,"£495,000",0.2,Greenwich
27636,13819,"£440,000",0.2,Greenland Pier
27637,13819,"£440,000",0.5,Surrey Quays
27638,13820,"£540,000",0.3,Masthouse Terrace Pier
27639,13820,"£540,000",0.4,Deptford
27640,13821,"£450,000",0.7,Kidbrooke
27641,13821,"£450,000",0.8,Blackheath
27642,13822,"£450,000",0.7,Kidbrooke
27643,13822,"£450,000",0.8,Blackheath
27644,13823,"£880,000",0.2,Blackheath
27645,13823,"£880,000",0.7,Kidbrooke
27646,13824,"£350,000",0.5,Blackheath
27647,13824,"£350,000",0.5,Hither Green
27648,13825,"£400,000",0.4,Kidbrooke
27649,13825,"£400,000",0.8,Blackheath
27650,13826,"£500,000",0.3,St Johns (London)
27651,13826,"£500,000",0.5,Brockley
27652,13827,"£425,000",0.3,Deptford
27653,13827,"£425,000",0.4,Greenwich
27654,13828,"£850,000",0.1,St Johns (London)
27655,13828,"£850,000",0.4,Elverson Road
27656,13829,"£215,000",0.3,Deptford
27657,13829,"£215,000",0.4,New Cross
27658,13830,"£335,000",0.0,Deptford
27659,13830,"£335,000",0.3,New Cross
27660,13831,"£450,000",0.7,Kidbrooke
27661,13831,"£450,000",0.8,Blackheath
27662,13832,"£450,000",0.7,Kidbrooke
27663,13832,"£450,000",0.8,Blackheath
27664,13833,"£210,000",0.5,Lee (London)
27665,13833,"£210,000",0.9,Grove Park
27666,13834,"£25,000",0.5,Sundridge Park
27667,13834,"£25,000",0.7,Grove Park
27668,13835,"£360,000",0.2,Penge East
27669,13835,"£360,000",0.4,Sydenham (London)
27670,13836,"£500,000",0.1,Nunhead
27671,13836,"£500,000",0.5,Brockley
27672,13837,"£279,000",0.2,Grove Park
27673,13837,"£279,000",1.2,Lee (London)
27674,13838,"£350,000",0.4,New Cross Gate
27675,13838,"£350,000",0.4,New Cross Gate
27676,13839,"£400,000",0.1,Sydenham (London)
27677,13839,"£400,000",0.4,Penge East
27678,13840,"£105,000",0.3,New Cross Gate
27679,13840,"£105,000",0.3,New Cross Gate
27680,13841,"£250,000",0.2,Hither Green
27681,13841,"£250,000",0.7,Lee (London)
27682,13842,"£725,000",0.5,Lower Sydenham
27683,13842,"£725,000",0.5,Sydenham (London)
27684,13843,"£325,000",0.3,Catford
27685,13843,"£325,000",0.3,Catford Bridge
27686,13844,"£415,000",0.3,New Cross Gate
27687,13844,"£415,000",0.3,New Cross Gate
27688,13845,"£250,000",0.5,South Bermondsey
27689,13845,"£250,000",0.6,New Cross Gate
27690,13846,"£740,000",0.3,Deptford
27691,13846,"£740,000",0.3,Greenwich
27692,13847,"£475,000",0.1,Forest Hill
27693,13847,"£475,000",0.7,Sydenham (London)
27694,13848,"£550,000",0.3,Kidbrooke
27695,13848,"£550,000",0.9,Lee (London)
27696,13849,"£500,000",0.4,Kidbrooke
27697,13849,"£500,000",0.9,Eltham
27698,13850,"£660,000",0.3,Deptford
27699,13850,"£660,000",0.3,Greenwich
27700,13851,"£365,000",0.7,Grove Park
27701,13851,"£365,000",1.0,Beckenham Hill
27702,13852,"£525,000",0.3,New Cross
27703,13852,"£525,000",0.3,New Cross
27704,13853,"£775,000",0.1,Westcombe Park
27705,13853,"£775,000",0.6,Charlton
27706,13854,"£349,000",0.2,Hither Green
27707,13854,"£349,000",0.7,Lee (London)
27708,13855,"£290,000",0.5,Ladywell
27709,13855,"£290,000",0.6,Catford Bridge
27710,13856,"£325,000",0.4,Blackheath
27711,13856,"£325,000",0.6,Hither Green
27712,13857,"£425,000",0.2,Bellingham
27713,13857,"£425,000",0.7,Lower Sydenham
27714,13858,"£820,000",0.1,Deptford Bridge
27715,13858,"£820,000",0.4,Elverson Road
27716,13859,"£300,000",0.8,Westcombe Park
27717,13859,"£300,000",0.8,Kidbrooke
27718,13860,"£475,000",0.8,Beckenham Hill
27719,13860,"£475,000",0.9,Grove Park
27720,13861,"£450,000",0.4,Blackheath
27721,13861,"£450,000",0.6,Kidbrooke
27722,13862,"£350,000",0.3,New Cross Gate
27723,13862,"£350,000",0.3,New Cross Gate
27724,13863,"£389,950",0.6,Grove Park
27725,13863,"£389,950",1.1,Sundridge Park
27726,13864,"£270,000",0.5,Hither Green
27727,13864,"£270,000",0.6,Lewisham
27728,13865,"£495,000",0.3,Elverson Road
27729,13865,"£495,000",0.4,Lewisham
27730,13866,"£550,000",0.2,Maze Hill
27731,13866,"£550,000",0.5,Westcombe Park
27732,13867,"£605,000",0.3,Masthouse Terrace Pier
27733,13867,"£605,000",0.4,Deptford
27734,13868,"£750,000",0.7,Lee (London)
27735,13868,"£750,000",0.8,Grove Park
27736,13869,"£565,000",0.3,New Cross Gate
27737,13869,"£565,000",0.3,New Cross Gate
27738,13870,"£700,000",0.5,Blackheath
27739,13870,"£700,000",0.7,Lee (London)
27740,13871,"£525,000",0.1,Deptford Bridge
27741,13871,"£525,000",0.3,St Johns (London)
27742,13872,"£320,000",0.1,Catford Bridge
27743,13872,"£320,000",0.1,Catford
27744,13873,"£495,000",0.3,Kidbrooke
27745,13873,"£495,000",0.9,Blackheath
27746,13874,"£180,000",0.2,Forest Hill
27747,13874,"£180,000",0.7,Sydenham (London)
27748,13875,"£250,000",0.7,Blackheath
27749,13875,"£250,000",0.8,Kidbrooke
27750,13876,"£290,000",0.2,Queens Road (Peckham)
27751,13876,"£290,000",0.5,Nunhead
27752,13877,"£435,000",0.1,Lewisham
27753,13877,"£435,000",0.1,Lewisham
27754,13878,"£535,000",0.1,Kidbrooke
27755,13878,"£535,000",0.8,Blackheath
27756,13879,"£295,000",0.1,Forest Hill
27757,13879,"£295,000",0.7,Honor Oak Park
27758,13880,"£800,000",0.3,Kidbrooke
27759,13880,"£800,000",0.9,Blackheath
27760,13881,"£130,000",0.3,Catford Bridge
27761,13881,"£130,000",0.3,Catford
27762,13882,"£185,000",0.3,Sydenham (London)
27763,13882,"£185,000",0.7,Forest Hill
27764,13883,"£345,000",0.5,Kidbrooke
27765,13883,"£345,000",0.7,Lee (London)
27766,13884,"£300,000",0.4,Hither Green
27767,13884,"£300,000",0.5,Ladywell
27768,13885,"£529,500",0.3,New Cross
27769,13885,"£529,500",0.3,New Cross
27770,13886,"£450,000",0.2,Ladywell
27771,13886,"£450,000",0.5,Crofton Park
27772,13887,"£450,000",0.3,Cutty Sark
27773,13887,"£450,000",0.4,Greenwich
27774,13888,"£600,000",0.5,Catford
27775,13888,"£600,000",0.6,Catford Bridge
27776,13889,"£250,000",0.4,Brockley
27777,13889,"£250,000",0.5,Nunhead
27778,13890,"£390,000",0.8,Westcombe Park
27779,13890,"£390,000",0.8,Kidbrooke
27780,13891,"£550,000",0.2,Maze Hill
27781,13891,"£550,000",0.4,Westcombe Park
27782,13892,"£250,000",0.5,New Cross Gate
27783,13892,"£250,000",0.5,New Cross Gate
27784,13893,"£345,000",0.4,Surrey Quays
27785,13893,"£345,000",0.4,Surrey Quays
27786,13894,"£2,500,000",0.4,Sydenham Hill
27787,13894,"£2,500,000",0.5,Gipsy Hill
27788,13895,"£375,000",0.7,Westcombe Park
27789,13895,"£375,000",0.8,Blackheath
27790,13896,"£350,000",0.4,Kidbrooke
27791,13896,"£350,000",0.9,Lee (London)
27792,13897,"£345,000",0.3,Queens Road (Peckham)
27793,13897,"£345,000",0.5,New Cross Gate
27794,13898,"£540,000",0.1,Kidbrooke
27795,13898,"£540,000",0.8,Blackheath
27796,13899,"£740,000",0.1,Kidbrooke
27797,13899,"£740,000",0.8,Blackheath
27798,13900,"£750,000",0.3,Kidbrooke
27799,13900,"£750,000",0.9,Blackheath
27800,13901,"£460,000",0.4,Brockley
27801,13901,"£460,000",0.5,Nunhead
27802,13902,"£300,000",0.7,Bellingham
27803,13902,"£300,000",0.7,Catford
27804,13903,"£234,950",0.4,Gipsy Hill
27805,13903,"£234,950",0.5,Crystal Palace
27806,13904,"£300,000",0.4,Sydenham (London)
27807,13904,"£300,000",0.5,Forest Hill
27808,13905,"£450,000",0.3,Sydenham (London)
27809,13905,"£450,000",0.3,Penge East
27810,13906,"£475,000",0.0,Penge East
27811,13906,"£475,000",0.3,Penge West
27812,13907,"£260,000",0.9,Kidbrooke
27813,13907,"£260,000",1.0,Eltham
27814,13908,"£500,000",0.2,Forest Hill
27815,13908,"£500,000",0.7,Honor Oak Park
27816,13909,"£525,000",0.4,Forest Hill
27817,13909,"£525,000",0.8,Sydenham Hill
27818,13910,"£1,500,000",0.6,Westcombe Park
27819,13910,"£1,500,000",0.7,Maze Hill
27820,13911,"£775,000",0.3,Surrey Quays
27821,13911,"£775,000",0.3,Surrey Quays
27822,13912,"£775,000",0.5,Kidbrooke
27823,13912,"£775,000",0.5,Blackheath
27824,13913,"£350,000",0.2,Bellingham
27825,13913,"£350,000",0.6,Catford Bridge
27826,13914,"£220,000",0.2,Bellingham
27827,13914,"£220,000",0.6,Catford Bridge
27828,13915,"£1,200,000",0.3,Queens Road (Peckham)
27829,13915,"£1,200,000",0.4,Nunhead
27830,13916,"£270,000",0.2,Forest Hill
27831,13916,"£270,000",0.8,Honor Oak Park
27832,13917,"£590,000",0.5,Greenland Pier
27833,13917,"£590,000",0.5,Masthouse Terrace Pier
27834,13918,"£375,000",0.4,Greenland Pier
27835,13918,"£375,000",0.4,Surrey Quays
27836,13919,"£695,000",0.5,Greenland Pier
27837,13919,"£695,000",0.6,Masthouse Terrace Pier
27838,13920,"£450,000",0.4,New Cross Gate
27839,13920,"£450,000",0.4,New Cross Gate
27840,13921,"£104,000",0.3,Hither Green
27841,13921,"£104,000",0.7,Lee (London)
27842,13922,"£395,000",0.1,Catford Bridge
27843,13922,"£395,000",0.2,Catford
27844,13923,"£550,000",0.2,Kidbrooke
27845,13923,"£550,000",0.7,Blackheath
27846,13924,"£455,000",0.2,Sydenham (London)
27847,13924,"£455,000",0.6,Penge East
27848,13925,"£295,000",0.4,Penge West
27849,13925,"£295,000",0.5,Sydenham (London)
27850,13926,"£400,000",0.2,Penge East
27851,13926,"£400,000",0.3,Sydenham (London)
27852,13927,"£268,000",0.3,Ladywell
27853,13927,"£268,000",0.5,Lewisham
27854,13928,"£550,000",0.6,Lower Sydenham
27855,13928,"£550,000",0.6,Sydenham (London)
27856,13929,"£550,000",0.8,Westcombe Park
27857,13929,"£550,000",0.8,Charlton
27858,13930,"£1,200,000",0.4,Lee (London)
27859,13930,"£1,200,000",0.9,Hither Green
27860,13931,"£990,000",0.7,Westcombe Park
27861,13931,"£990,000",0.7,Blackheath
27862,13932,"£2,250,000",0.3,Maze Hill
27863,13932,"£2,250,000",0.4,Westcombe Park
27864,13933,"£450,000",0.1,Lewisham
27865,13933,"£450,000",0.1,Lewisham
27866,13934,"£1,450,000",0.5,Blackheath
27867,13934,"£1,450,000",0.8,Kidbrooke
27868,13935,"£767,500",0.3,Masthouse Terrace Pier
27869,13935,"£767,500",0.4,Deptford
27870,13936,"£535,000",0.1,Kidbrooke
27871,13936,"£535,000",0.8,Blackheath
27872,13937,"£345,000",0.1,Lewisham
27873,13937,"£345,000",0.1,Lewisham
27874,13938,"£752,500",0.3,Masthouse Terrace Pier
27875,13938,"£752,500",0.4,Deptford
27876,13939,"£399,999",0.3,New Cross
27877,13939,"£399,999",0.3,New Cross
27878,13940,"£389,950",0.5,Kidbrooke
27879,13940,"£389,950",0.6,Lee (London)
27880,13941,"£725,000",0.4,Greenland Pier
27881,13941,"£725,000",0.6,Masthouse Terrace Pier
27882,13942,"£515,000",0.6,Grove Park
27883,13942,"£515,000",0.7,Sundridge Park
27884,13943,"£250,000",0.1,Lewisham
